RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,total_late_payments,serious_delinquent,is_young,debt_income_ratio,worsening_delinquency,Utilization_bucket_medium,Utilization_bucket_high,Utilization_bucket_maxed,actual_default,predicted_probability,predicted_decision
0.001376462,43,0,0.202683277,4173.0,9,0,0,0,0.0,0,0,0,845.797314921,0,False,False,False,0,0.007609088,0
0.0,40,0,0.365439093,6000.0,7,0,2,0,2.0,0,0,0,2192.6345579999997,0,False,False,False,0,0.013203138,0
0.9999999,70,0,1.0,5400.0,7,0,0,0,0.0,0,0,0,1579.810312844,0,False,False,True,0,0.02675747,0
0.957081043,40,1,0.185398364,3300.0,5,1,0,3,1.0,5,1,0,611.8146012000001,1,False,False,True,1,0.5950402,1
0.9999999,81,0,0.0,5400.0,3,0,0,0,0.0,0,0,0,1579.810312844,0,False,False,True,0,0.0106117865,0
0.023755139,52,0,0.392582418,3639.0,6,0,2,0,0.0,0,0,0,1428.607419102,0,False,False,False,0,0.010843844,0
0.017597732,84,0,1.0,5400.0,10,0,2,0,0.0,0,0,0,1579.810312844,0,False,False,False,0,0.0052220724,0
0.061301993,52,0,0.298791946,3724.0,11,0,1,0,0.0,0,0,0,1112.701206904,0,False,False,False,0,0.010151103,0
0.9999999,24,0,0.159900062,1600.0,1,0,0,0,0.0,0,0,1,255.84009920000003,0,False,False,True,0,0.08778755,1
0.150133428,68,1,0.318509039,6250.0,17,0,1,0,1.0,1,0,0,1990.68149375,0,False,False,False,0,0.04467212,0
0.029216467,66,0,0.336777204,6000.0,7,0,2,0,0.0,0,0,0,2020.663224,0,False,False,False,0,0.0059943805,0
0.001173439,28,0,0.000136351,7333.0,5,0,0,0,0.0,0,0,1,0.999861883,0,False,False,False,0,0.008015208,0
0.090444846,62,0,0.290828293,8100.0,6,0,3,0,0.0,0,0,0,2355.7091733,0,False,False,False,0,0.00652461,0
0.9999999,47,0,0.293410572,6904.0,4,0,2,0,0.0,0,0,0,2025.7065890879999,0,False,False,True,0,0.04532861,0
0.783698502,49,2,0.598214286,5039.0,5,1,1,0,1.0,3,1,0,3014.401787154,1,False,True,False,0,0.5481478,1
0.336719356,39,0,0.103375527,6161.0,6,0,0,0,2.0,0,0,0,636.896621847,0,True,False,False,0,0.027484613,0
0.062856177,71,0,0.012266238,9945.0,7,0,0,0,0.0,0,0,0,121.98773691000001,0,False,False,False,0,0.0045768353,0
0.148284391,57,0,0.10953589,6700.0,9,0,0,0,0.0,0,0,0,733.890463,0,False,False,False,1,0.015742488,0
0.205459158,67,0,0.204583633,8333.0,7,0,0,0,0.0,0,0,0,1704.795413789,0,False,False,False,0,0.007413298,0
0.01510574,49,0,1.0,5400.0,6,0,2,0,0.0,0,0,0,1579.810312844,0,False,False,False,0,0.009567236,0
0.731925765,65,0,0.416097191,3950.0,10,0,0,0,0.0,0,0,0,1643.5839044499999,0,False,True,False,0,0.046587978,0
0.06570863,71,1,0.238609113,2501.0,25,0,1,0,0.0,1,0,0,596.761391613,0,False,False,False,0,0.05257186,0
0.006070296,46,0,0.133769538,2750.0,4,0,0,0,1.0,0,0,0,367.8662295,0,False,False,False,0,0.006232892,0
0.0,48,0,0.05692407,10838.0,4,0,0,0,1.0,0,0,0,616.94307066,0,False,False,False,0,0.006943177,0
0.385297036,61,1,0.797525309,4444.0,24,0,1,0,0.0,1,0,0,3544.202473196,0,True,False,False,0,0.068761304,1
0.743628186,32,2,0.436113714,3200.0,4,1,0,0,3.0,3,1,1,1395.5638847999999,1,False,True,False,0,0.5171633,1
0.04062774,49,0,0.201849769,8000.0,9,0,2,0,3.0,0,0,0,1614.798152,0,False,False,False,0,0.00739209,0
0.99905771,50,4,0.590068322,6000.0,9,0,2,0,0.0,4,0,0,3540.409932,0,False,False,True,1,0.38542184,1
0.127656728,57,0,1.0,5400.0,13,0,2,0,0.0,0,0,0,1579.810312844,0,False,False,False,0,0.009453108,0
0.0,24,0,0.0,2500.0,1,0,0,0,0.0,0,0,1,0.0,0,False,False,False,0,0.020075887,0
0.068307935,68,0,1.0,5400.0,6,0,0,0,0.0,0,0,0,1579.810312844,0,False,False,False,0,0.003633878,0
0.258161927,66,0,0.481724307,6100.0,11,0,1,1,2.0,1,0,0,2938.5182727,0,False,False,False,1,0.06692808,1
0.010290157,83,0,1.0,0.0,16,0,0,0,0.0,0,0,0,0.0,0,False,False,False,0,0.020660648,0
0.428476463,64,0,0.297197737,7600.0,13,0,1,0,0.0,0,0,0,2258.7028012,0,True,False,False,0,0.018042836,0
0.012367,65,0,1.0,600.0,9,0,2,0,1.0,0,0,0,600.0,0,False,False,False,0,0.013419458,0
0.206045112,41,0,0.33401988,11166.0,5,0,2,0,5.0,0,0,0,3729.66598008,0,False,False,False,0,0.010753002,0
0.02287005,84,1,0.631278267,4200.0,8,0,1,0,0.0,1,0,0,2651.3687214,0,False,False,False,0,0.027907733,0
0.509345794,53,0,1.0,5400.0,18,0,2,0,1.0,0,0,0,1579.810312844,0,True,False,False,0,0.041487854,0
0.131360866,51,1,0.464968153,2825.0,9,0,1,0,0.0,1,0,0,1313.535032225,0,False,False,False,0,0.07984392,1
0.9999999,26,0,1.0,5400.0,2,0,0,0,0.0,0,0,1,1579.810312844,0,False,False,True,1,0.0948763,1
0.712552497,33,0,0.363062352,3800.0,6,0,1,0,1.0,0,0,1,1379.6369376,0,False,True,False,0,0.047212828,0
0.479011409,57,0,1.0,5400.0,14,0,2,0,0.0,0,0,0,1579.810312844,0,True,False,False,0,0.025010297,0
8.89e-05,43,0,0.578961786,7300.0,5,0,3,0,0.0,0,0,0,4226.4210378,0,False,False,False,0,0.031250674,0
0.001035488,85,0,1.0,5400.0,10,0,1,0,0.0,0,0,0,1579.810312844,0,False,False,False,0,0.0049295323,0
0.164238696,50,0,0.29130797,3600.0,10,0,1,0,0.0,0,0,0,1048.7086920000002,0,False,False,False,0,0.019713162,0
0.007871296,55,0,0.423210773,6608.0,24,0,2,0,2.0,0,0,0,2796.576787984,0,False,False,False,0,0.013398621,0
0.096032742,67,0,1.0,5400.0,13,0,2,0,0.0,0,0,0,1579.810312844,0,False,False,False,0,0.0057289074,0
0.021582814,58,0,0.027044747,6100.0,11,0,0,0,0.0,0,0,0,164.9729567,0,False,False,False,0,0.009114098,0
0.944660181,34,0,0.545487601,13750.0,11,0,1,0,0.0,0,0,1,7500.454513750001,0,False,False,True,0,0.14095904,1
0.01122498,78,0,0.002374703,8000.0,4,0,0,0,1.0,0,0,0,18.997624000000002,0,False,False,False,0,0.0048400206,0
0.26948375,64,0,0.16106176,9455.0,13,0,1,0,3.0,0,0,0,1522.8389408,0,False,False,False,0,0.008965778,0
0.056031868,33,0,0.035550862,2840.0,6,0,0,0,2.0,0,0,1,100.96444808000001,0,False,False,False,0,0.01891979,0
0.57629658,57,0,0.320076507,15161.0,14,0,4,0,0.0,0,0,0,4852.679922627,0,True,False,False,0,0.028081346,0
0.534219582,48,0,0.514632849,11275.0,11,0,6,0,0.0,0,0,0,5802.485372474999,0,True,False,False,1,0.088103056,1
0.038332535,67,0,1.0,5400.0,6,0,1,0,0.0,0,0,0,1579.810312844,0,False,False,False,0,0.0033404867,0
0.668385874,72,0,1.0,1260.0,4,0,1,0,1.0,0,0,0,1260.0,0,False,True,False,0,0.02935192,0
0.941700601,45,2,0.249858474,19430.0,5,0,1,0,1.0,2,0,0,4854.75014982,0,False,False,True,0,0.19589016,1
0.148984883,65,0,0.376745539,10311.0,13,0,3,0,0.0,0,0,0,3884.623252629,0,False,False,False,0,0.0100695565,0
0.801554475,60,0,0.271295859,6350.0,4,0,1,0,1.0,0,0,0,1722.7287046499998,0,False,True,False,0,0.040160466,0
0.182922812,57,0,0.422670778,10700.0,13,0,2,0,2.0,0,0,0,4522.5773246,0,False,False,False,0,0.0132883275,0
0.085708041,43,0,0.456172768,8658.0,7,0,3,0,1.0,0,0,0,3949.543825344,0,False,False,False,0,0.021665992,0
0.997001,28,0,0.273890444,2500.0,4,0,0,0,0.0,0,0,1,684.7261100000001,0,False,False,True,0,0.0966403,1
0.182701583,52,0,0.29073212,4725.0,11,0,1,0,0.0,0,0,0,1373.709267,0,False,False,False,0,0.021838995,0
0.9999999,35,0,0.250999862,7250.0,5,0,1,0,0.0,0,0,0,1819.7489995,0,False,False,True,0,0.048533984,0
0.869252639,71,0,1.0,365.0,9,0,1,0,0.0,0,0,0,365.0,0,False,True,False,0,0.04215803,0
0.072494634,74,0,0.523546435,3800.0,9,0,2,0,0.0,0,0,0,1989.476453,0,False,False,False,0,0.009319786,0
0.35953517,67,0,1.0,5400.0,10,0,0,0,1.0,0,0,0,1579.810312844,0,True,False,False,0,0.018455854,0
0.025070533,89,0,0.004415475,4755.0,9,0,0,0,0.0,0,0,0,20.995583625000002,0,False,False,False,0,0.0054385248,0
0.884248111,47,0,0.62380878,6400.0,9,0,0,0,3.0,0,0,0,3992.3761919999997,0,False,True,False,0,0.121856496,1
0.835571766,44,5,1.0,5400.0,14,0,4,0,0.0,5,0,0,1579.810312844,0,False,True,False,0,0.50169444,1
0.341673983,62,1,1.0,5400.0,18,0,1,0,0.0,1,0,0,1579.810312844,0,True,False,False,0,0.048538707,0
0.441977705,61,0,0.598332702,10555.0,11,0,4,0,0.0,0,0,0,6315.40166961,0,True,False,False,0,0.031673316,0
0.182798326,65,0,0.102419355,3719.0,10,0,0,0,0.0,0,0,0,380.897581245,0,False,False,False,0,0.01691236,0
0.023879093,45,0,0.001294858,5405.0,5,0,0,0,0.0,0,0,0,6.99870749,0,False,False,False,0,0.006482045,0
0.043117585,56,0,0.052023512,14800.0,7,0,1,0,1.0,0,0,0,769.9479776000001,0,False,False,False,0,0.004853102,0
0.187400467,70,0,0.030193961,5000.0,5,0,0,0,0.0,0,0,0,150.96980499999998,0,False,False,False,0,0.0092200665,0
0.307629943,36,0,0.31691459,10150.0,6,0,1,0,3.0,0,0,0,3216.6830885,0,True,False,False,0,0.014948315,0
0.357085076,61,0,0.283447072,6300.0,11,0,1,2,1.0,2,0,0,1785.7165536000002,0,True,False,False,0,0.15190528,1
0.357957799,48,0,0.178521618,5018.0,7,0,0,0,2.0,0,0,0,895.821479124,0,True,False,False,0,0.03016853,0
0.38308723,63,0,0.434203189,17933.0,9,0,2,0,0.0,0,0,0,7786.5657883369995,0,True,False,False,0,0.016046913,0
0.342739696,32,0,1.0,5400.0,2,0,0,0,0.0,0,0,1,1579.810312844,0,True,False,False,0,0.027425788,0
0.109103029,28,2,0.087598191,4200.0,7,0,0,1,0.0,3,0,1,367.91240220000003,0,False,False,False,1,0.27464747,1
0.556170159,39,1,0.235486891,6407.0,14,0,0,0,0.0,1,0,0,1508.764510637,0,True,False,False,0,0.08490816,1
0.364319476,46,0,0.356173034,9500.0,7,0,2,0,0.0,0,0,0,3383.643823,0,True,False,False,0,0.020406352,0
0.914474511,75,0,1.0,5400.0,7,0,1,0,0.0,0,0,0,1579.810312844,0,False,False,True,0,0.02004771,0
0.0,59,0,0.528111033,4250.0,11,0,1,0,1.0,0,0,0,2244.47189025,0,False,False,False,0,0.010546373,0
0.102782631,59,0,0.368990185,6010.0,10,0,2,0,1.0,0,0,0,2217.63101185,0,False,False,False,0,0.012356167,0
0.121762915,51,0,0.340933216,21666.0,14,0,3,0,2.0,0,0,0,7386.659057856,0,False,False,False,0,0.020512823,0
0.08196127,49,0,0.293926518,4000.0,11,0,1,0,1.0,0,0,0,1175.7060720000002,0,False,False,False,0,0.0108574275,0
0.030242158,70,0,0.015275708,2683.0,8,0,0,0,0.0,0,0,0,40.984724564000004,0,False,False,False,0,0.0080302395,0
0.99720056,56,3,0.892776011,2200.0,7,0,1,0,2.0,3,0,0,1964.1072242,0,False,False,True,0,0.3574637,1
0.0,82,0,0.0,5400.0,1,0,0,0,0.0,0,0,0,1579.810312844,0,False,False,False,0,0.003566545,0
0.818167614,67,0,0.509916407,6100.0,18,0,1,0,0.0,0,0,0,3110.4900826999997,0,False,True,False,0,0.059649803,0
0.344926663,46,0,0.235294118,6000.0,12,0,0,0,0.0,0,0,0,1411.764708,0,True,False,False,0,0.018139968,0
0.261381668,60,0,0.813569682,6543.0,19,0,2,0,0.0,0,0,0,5323.1864293260005,0,False,False,False,0,0.025784193,0
0.927942449,54,0,1.0,5400.0,15,0,2,0,2.0,0,0,0,1579.810312844,0,False,False,True,0,0.09840296,1
0.036566057,77,0,1.0,5400.0,4,0,0,0,0.0,0,0,0,1579.810312844,0,False,False,False,0,0.0031234242,0
0.169448346,70,0,0.029204694,7669.0,7,0,0,0,0.0,0,0,0,223.970798286,0,False,False,False,0,0.009171581,0
0.9999999,82,0,1.0,5400.0,0,0,0,0,0.0,0,0,0,1579.810312844,0,False,False,True,0,0.05011166,0
0.0,42,0,1.0,4258.0,5,0,2,0,0.0,0,0,0,4258.0,0,False,False,False,0,0.04998295,0
0.497524489,44,0,0.379180091,9000.0,4,0,2,0,2.0,0,0,0,3412.6208189999998,0,True,False,False,0,0.028790211,0
0.74524347,57,0,0.268780348,3500.0,9,0,1,1,0.0,1,0,0,940.731218,0,False,True,False,1,0.23447347,1
0.028313582,69,0,1.0,5400.0,9,0,0,0,0.0,0,0,0,1579.810312844,0,False,False,False,0,0.0036140003,0
0.582637337,49,0,0.171616177,6700.0,6,0,1,0,0.0,0,0,0,1149.8283859,0,True,False,False,0,0.029993877,0
0.601902646,73,0,1.0,1309.0,3,1,1,1,0.0,2,1,0,1309.0,0,False,True,False,1,0.42825738,1
0.000895478,87,0,0.0,5400.0,7,0,0,0,0.0,0,0,0,1579.810312844,0,False,False,False,0,0.0025141358,0
0.874666212,48,0,0.632637992,5416.0,8,0,2,0,4.0,0,0,0,3426.3673646720003,0,False,True,False,0,0.07004642,1
0.008159674,53,0,0.560650493,3750.0,3,0,1,0,1.0,0,0,0,2102.43934875,0,False,False,False,0,0.007446314,0
0.503735661,62,0,0.630582589,7500.0,16,0,3,0,0.0,0,0,0,4729.3694175,0,True,False,False,0,0.034533866,0
0.562770349,49,2,0.683772076,3000.0,12,0,1,0,2.0,2,0,0,2051.316228,0,True,False,False,0,0.21997505,1
0.0,63,0,0.0,5335.0,4,0,0,0,0.0,0,0,0,0.0,0,False,False,False,0,0.004553703,0
0.0,82,0,0.000374742,5336.0,3,0,0,0,0.0,0,0,0,1.999623312,0,False,False,False,0,0.003383193,0
0.674397147,46,4,0.477818182,6874.0,16,0,3,1,0.0,5,0,0,3284.522183068,0,False,True,False,0,0.39555785,1
0.0,44,0,0.253614169,10444.0,6,0,1,0,0.0,0,0,0,2648.746381036,0,False,False,False,0,0.0044758613,0
0.030269598,52,0,0.149600806,12900.0,15,0,1,1,1.0,1,0,0,1929.8503974,0,False,False,False,0,0.055387408,0
0.11931661,58,0,0.123275027,21666.0,10,0,3,0,1.0,0,0,0,2670.876734982,0,False,False,False,0,0.009083732,0
0.312068793,55,1,0.127071823,1266.0,5,0,0,0,0.0,1,0,0,160.872927918,0,True,False,False,0,0.08952223,1
0.000649984,53,0,0.211466165,5319.0,6,0,1,0,1.0,0,0,0,1124.788531635,0,False,False,False,0,0.008929457,0
0.0,32,1,1.0,5400.0,4,2,0,0,0.0,3,1,1,1579.810312844,1,False,False,False,0,0.40872952,1
0.227846519,34,0,1.0,400.0,8,0,1,0,2.0,0,0,1,400.0,0,False,False,False,0,0.013140538,0
0.503930131,30,0,0.174610556,4300.0,4,0,0,0,2.0,0,0,1,750.8253908,0,True,False,False,1,0.050399166,0
0.277036148,41,0,0.070366204,8000.0,9,0,0,0,2.0,0,0,0,562.929632,0,False,False,False,0,0.028069967,0
0.089037626,64,0,1.0,5400.0,8,0,1,0,0.0,0,0,0,1579.810312844,0,False,False,False,0,0.004630206,0
0.864126528,28,2,0.149207814,6500.0,14,2,0,2,0.0,6,1,1,969.850791,1,False,True,False,1,0.48147947,1
0.0,65,1,0.0,4500.0,1,0,0,0,0.0,1,0,0,0.0,0,False,False,False,0,0.022988988,0
0.014897054,75,0,1.0,5400.0,2,0,0,0,0.0,0,0,0,1579.810312844,0,False,False,False,0,0.003290337,0
0.386137074,55,0,0.132645092,52500.0,20,0,3,0,2.0,0,0,0,6963.86733,0,True,False,False,0,0.056528598,0
0.011655902,78,0,0.018063028,2601.0,8,0,0,0,0.0,0,0,0,46.981935828,0,False,False,False,0,0.010899988,0
0.207027442,62,0,0.380723855,5000.0,8,0,3,0,0.0,0,0,0,1903.619275,0,False,False,False,0,0.00905847,0
0.025427213,70,0,0.057875544,8500.0,5,0,0,0,0.0,0,0,0,491.94212400000004,0,False,False,False,0,0.0039394335,0
0.999332889,25,2,0.145795247,2187.0,6,0,0,0,0.0,2,0,1,318.85420518899997,0,False,False,True,0,0.22331682,1
0.004714061,56,0,0.298037764,2700.0,7,0,1,0,0.0,0,0,0,804.7019627999999,0,False,False,False,0,0.008629651,0
0.042153463,38,0,0.064581458,4443.0,4,0,0,0,0.0,0,0,0,286.93541789399995,0,False,False,False,0,0.007981286,0
0.097432665,44,0,1.0,5400.0,5,0,0,0,0.0,0,0,0,1579.810312844,0,False,False,False,0,0.0097149145,0
0.911480247,44,1,0.448231178,7716.0,9,0,2,0,1.0,1,0,0,3458.551769448,0,False,False,True,0,0.11001015,1
0.68409026,47,0,0.199369168,7608.0,9,1,1,0,1.0,1,1,0,1516.800630144,0,False,True,False,0,0.16938831,1
0.301250236,61,0,0.146085817,9158.0,19,0,1,1,1.0,1,0,0,1337.853912086,0,True,False,False,0,0.090495445,1
0.361025588,47,0,0.11856696,3516.0,3,0,0,0,0.0,0,0,0,416.88143136,0,True,False,False,0,0.02610368,0
0.019965233,54,0,1.0,5400.0,3,0,0,0,0.0,0,0,0,1579.810312844,0,False,False,False,0,0.0067683887,0
0.017479301,52,0,1.0,1.0,15,0,1,0,2.0,0,0,0,1.0,0,False,False,False,0,0.009236699,0
0.528958896,57,0,0.452309237,5975.0,13,0,2,0,1.0,0,0,0,2702.547691075,0,True,False,False,0,0.029281624,0
0.066219739,72,0,0.142311713,22000.0,16,0,1,0,0.0,0,0,0,3130.8576860000003,0,False,False,False,0,0.007312273,0
0.0,51,0,0.102852384,4802.0,10,0,1,0,0.0,0,0,0,493.897147968,0,False,False,False,0,0.011211004,0
0.013298473,43,0,0.292275882,6770.0,7,0,2,1,0.0,1,0,0,1978.7077211399999,0,False,False,False,0,0.06405454,1
0.0,64,0,1.0,5400.0,11,0,1,0,0.0,0,0,0,1579.810312844,0,False,False,False,0,0.005284341,0
0.127140353,31,0,0.317022743,1450.0,9,0,0,0,0.0,0,0,1,459.68297735,0,False,False,False,0,0.03010707,0
1.0,36,2,0.277455188,3960.0,7,3,0,1,2.0,6,1,0,1098.7225444800001,1,False,False,True,1,0.7682839,1
0.027803168,73,0,0.641572285,1500.0,10,0,1,0,0.0,0,0,0,962.3584275,0,False,False,False,0,0.0112199355,0
0.9999999,28,0,0.419966403,4166.0,4,0,2,2,0.0,2,0,1,1749.580034898,0,False,False,True,1,0.34304678,1
0.591151897,52,0,0.414664981,2372.0,9,0,1,0,0.0,0,0,0,983.585334932,0,True,False,False,0,0.054057,0
0.101323683,28,0,0.051344304,11120.0,4,0,0,0,0.0,0,0,1,570.9486604800001,0,False,False,False,0,0.0101685105,0
0.451836162,49,2,0.391418309,10300.0,12,0,1,0,3.0,2,0,0,4031.6085827,0,True,False,False,0,0.084447764,1
0.252341157,51,0,0.423992383,3150.0,23,0,0,0,1.0,0,0,0,1335.57600645,0,False,False,False,0,0.03658663,0
0.048924443,76,0,0.002461349,13000.0,3,0,0,0,2.0,0,0,0,31.997536999999998,0,False,False,False,0,0.004884682,0
0.446855314,54,0,0.427430093,1501.0,6,0,0,0,0.0,0,0,0,641.572569593,0,True,False,False,0,0.04059781,0
0.021204271,70,0,0.403439153,10583.0,8,0,1,0,0.0,0,0,0,4269.596556199,0,False,False,False,0,0.0047275885,0
0.075194326,31,0,0.278867102,5048.0,10,0,1,0,0.0,0,0,1,1407.721130896,0,False,False,False,0,0.010039228,0
0.042622687,54,0,0.25422062,6100.0,16,0,2,0,0.0,0,0,0,1550.745782,0,False,False,False,0,0.011385118,0
0.592067044,51,0,0.474687705,6083.0,7,0,1,0,3.0,0,0,0,2887.525309515,0,True,False,False,0,0.042427067,0
0.235800829,65,0,0.608989745,4582.0,16,0,2,0,1.0,0,0,0,2790.3910115900003,0,False,False,False,0,0.01854368,0
0.029373513,68,1,1.0,5400.0,11,0,1,0,0.0,1,0,0,1579.810312844,0,False,False,False,0,0.01896097,0
0.016471165,67,0,1.0,5400.0,12,0,1,0,1.0,0,0,0,1579.810312844,0,False,False,False,0,0.004721967,0
0.020189515,85,0,1.0,5400.0,6,0,0,0,0.0,0,0,0,1579.810312844,0,False,False,False,0,0.0038766302,0
0.164830165,57,0,0.968821641,4361.0,13,0,1,0,0.0,0,0,0,4225.031176401,0,False,False,False,0,0.08148532,1
0.0,48,0,0.371689177,22803.0,11,0,2,0,1.0,0,0,0,8475.628303131,0,False,False,False,0,0.01765842,0
0.115238636,44,0,0.682399647,6800.0,20,0,1,0,2.0,0,0,0,4640.3175996,0,False,False,False,1,0.03156525,0
0.02561727,60,0,0.395901025,4000.0,11,0,1,0,0.0,0,0,0,1583.6041,0,False,False,False,0,0.0063048247,0
0.448302068,79,0,0.412184674,2100.0,2,0,0,0,0.0,0,0,0,865.5878154,0,True,False,False,0,0.021217614,0
0.097324585,63,4,0.407331453,3900.0,17,0,1,0,1.0,4,0,0,1588.5926667,0,False,False,False,0,0.13080305,1
0.812689211,56,0,0.565631808,7343.0,10,0,2,0,1.0,0,0,0,4153.434366144,0,False,True,False,0,0.06024067,1
0.227335453,72,0,0.146550493,7000.0,6,0,0,0,0.0,0,0,0,1025.853451,0,False,False,False,0,0.011900423,0
0.595554017,59,0,0.413781282,8750.0,12,0,1,0,1.0,0,0,0,3620.5862174999997,0,True,False,False,0,0.025262602,0
0.466090246,59,1,0.104772061,3750.0,3,0,0,0,0.0,1,0,0,392.89522875,0,True,False,False,0,0.07093461,1
0.9999999,50,0,0.273078952,5686.0,11,0,1,0,5.0,0,0,0,1552.7269210719999,0,False,False,True,0,0.058756065,0
0.002856957,49,0,0.157984421,4107.0,7,0,1,0,0.0,0,0,0,648.842017047,0,False,False,False,0,0.0063785007,0
0.637711822,55,0,0.850511783,4200.0,8,0,1,0,0.0,0,0,0,3572.1494886,0,False,True,False,0,0.051381093,0
0.055574251,60,0,0.145750269,15800.0,7,0,1,0,1.0,0,0,0,2302.8542502,0,False,False,False,0,0.0035285465,0
0.9999999,43,0,0.39194499,2035.0,4,0,1,0,2.0,0,0,0,797.60805465,0,False,False,True,0,0.062082548,1
0.037641746,73,0,0.039131982,2810.0,7,0,0,0,0.0,0,0,0,109.96086942000001,0,False,False,False,0,0.0075389203,0
0.098150308,66,0,0.007080383,2400.0,4,0,0,0,0.0,0,0,0,16.9929192,0,False,False,False,0,0.008338175,0
0.935804054,49,0,1.0,5400.0,21,0,3,0,0.0,0,0,0,1579.810312844,0,False,False,True,1,0.136714,1
0.716454187,40,1,0.308187979,9000.0,10,0,2,1,1.0,2,0,0,2773.691811,0,False,True,False,0,0.16963759,1
0.9999999,41,0,0.01815541,4130.0,1,2,0,0,2.0,2,1,0,74.9818433,0,False,False,True,0,0.39848718,1
0.986779247,49,0,0.941223511,2500.0,11,0,1,0,1.0,0,0,0,2353.0587775,0,False,False,True,0,0.12653786,1
0.005999838,42,1,0.153258795,3666.0,8,0,1,0,0.0,1,0,0,561.84674247,0,False,False,False,0,0.03023447,0
0.497818422,37,0,0.281976502,12000.0,9,0,2,0,4.0,0,0,0,3383.7180240000002,0,True,False,False,0,0.03547675,0
0.0,23,0,0.30816078,820.0,4,0,0,0,0.0,0,0,1,252.6918396,0,False,False,False,0,0.018990576,0
0.199559364,48,0,0.143107112,8000.0,6,0,0,0,4.0,0,0,0,1144.856896,0,False,False,False,0,0.0155798495,0
0.103440613,35,0,1.0,5400.0,5,0,1,0,0.0,0,0,0,1579.810312844,0,False,False,False,0,0.009352157,0
0.0,39,0,0.551703163,6575.0,6,0,1,0,0.0,0,0,0,3627.448296725,0,False,False,False,0,0.016362991,0
0.079526293,32,0,0.03948026,2000.0,2,0,0,0,0.0,0,0,1,78.96052,0,False,False,False,0,0.014708229,0
0.086710135,57,0,0.349638871,12183.0,13,0,2,0,0.0,0,0,0,4259.650365393,0,False,False,False,0,0.013328759,0
0.612774865,52,0,0.310512429,7200.0,10,0,1,0,1.0,0,0,0,2235.6894887999997,0,False,True,False,0,0.031892773,0
0.077818517,80,0,0.174872066,5666.0,9,0,0,0,0.0,0,0,0,990.825125956,0,False,False,False,0,0.009475674,0
0.240225744,44,0,0.228862448,11093.0,13,0,1,0,2.0,0,0,0,2538.7711356639998,0,False,False,False,0,0.015268152,0
0.01262705,70,0,1.0,5400.0,9,0,1,0,0.0,0,0,0,1579.810312844,0,False,False,False,0,0.004419079,0
0.140309437,31,0,0.057797165,1833.0,4,0,0,0,0.0,0,0,1,105.94220344499999,0,False,False,False,0,0.015794788,0
0.501462818,35,0,0.369772137,3466.0,10,0,0,0,0.0,0,0,0,1281.630226842,0,True,False,False,0,0.04984402,0
0.0,52,0,0.0,7500.0,5,0,0,0,0.0,0,0,0,0.0,0,False,False,False,0,0.008184813,0
0.599790639,46,0,1.0,5400.0,10,0,2,0,0.0,0,0,0,1579.810312844,0,True,False,False,0,0.06622794,1
0.116776759,46,0,0.213675214,12518.0,15,0,1,0,4.0,0,0,0,2674.786328852,0,False,False,False,0,0.012005156,0
0.063878671,67,0,0.21224443,17460.0,14,0,2,0,1.0,0,0,0,3705.7877478,0,False,False,False,0,0.014626655,0
1.0,24,1,0.481327801,1927.0,12,0,0,0,0.0,1,0,1,927.518672527,0,False,False,True,1,0.6942608,1
0.748748416,42,0,0.566644015,10300.0,23,0,4,0,4.0,0,0,0,5836.433354499999,0,False,True,False,1,0.16400523,1
0.129975958,57,0,0.220114866,7486.0,10,0,1,0,2.0,0,0,0,1647.7798868759999,0,False,False,False,0,0.00905553,0
0.99690881,56,1,1.0,5000.0,13,0,1,0,1.0,1,0,0,5000.0,0,False,False,True,0,0.22248062,1
0.128452491,62,0,0.72959467,1800.0,4,0,1,0,0.0,0,0,0,1313.270406,0,False,False,False,0,0.010228606,0
1.0,66,1,1.0,1666.0,12,0,0,0,1.0,1,0,0,1666.0,0,False,False,True,1,0.2721584,1
0.9999999,24,0,0.0,5400.0,0,0,0,0,0.0,0,0,1,1579.810312844,0,False,False,True,0,0.0859153,1
0.0,27,0,0.0,1220.0,3,0,0,0,0.0,0,0,1,0.0,0,False,False,False,0,0.029210478,0
1.0,39,0,0.294235255,3000.0,6,0,0,1,2.0,1,0,0,882.7057649999999,0,False,False,True,0,0.36049768,1
0.252991095,37,2,1.0,1133.0,12,0,2,0,3.0,2,0,0,1133.0,0,False,False,False,0,0.13145965,1
0.04266188,57,0,0.008204076,7800.0,3,0,0,0,0.0,0,0,0,63.99179279999999,0,False,False,False,0,0.00488319,0
0.096790321,57,0,0.254628944,6750.0,3,0,2,0,0.0,0,0,0,1718.745372,0,False,False,False,0,0.0062100585,0
0.011606107,37,0,0.133057566,2900.0,6,0,0,0,0.0,0,0,0,385.8669414,0,False,False,False,0,0.012356562,0
0.572814074,59,3,0.345329906,3500.0,12,0,0,0,0.0,3,0,0,1208.654671,0,True,False,False,1,0.20353588,1
0.874868125,30,0,0.982003272,5500.0,18,0,2,0,0.0,0,0,1,5401.0179960000005,0,False,True,False,0,0.38573593,1
